id,name,state,city,county,localeCode,localeBucket,latitude,longitude,enrollment,teacherFte,studentTeacherRatio,perPupilSpending,schoolCount,sourceYear
1739120,Tolono CUSD 7,IL,Tolono,Champaign County,41,Rural,39.988986,-88.254124,1647,115.72,14.23,11897.39,4,2017-2018
1739180,Tonica CCSD 79,IL,Tonica,LaSalle County,42,Rural,41.218597,-89.060959,168,15.6,10.77,15547.62,1,2017-2018
1739390,Tremont CUSD 702,IL,Tremont,Tazewell County,41,Rural,40.5271,-89.496279,979,61.15,16.01,12265.58,3,2017-2018
1739420,Wesclin CUSD 3,IL,Trenton,Clinton County,41,Rural,38.56977,-89.693391,1367,83.37,16.4,11596.2,4,2017-2018
1739450,Tri City CUSD 1,IL,Buffalo,Sangamon County,42,Rural,39.849272,-89.413718,558,45.0,12.4,14324.37,3,2017-2018
1739480,Tri Point CUSD 6-J,IL,Kempton,Ford County,42,Rural,40.936194,-88.233079,387,39.0,9.92,17844.96,3,2017-2018
1739510,Troy CCSD 30C,IL,Plainfield,Will County,21,Suburban,41.549651,-88.223446,4296,285.27,15.06,11427.37,7,2017-2018
1739600,Tuscola CUSD 301,IL,Tuscola,Douglas County,32,Town,39.795926,-88.271842,932,70.9,13.15,12380.9,3,2017-2018
1739630,Century CUSD 100,IL,Ullin,Pulaski County,42,Rural,37.270454,-89.098393,365,26.35,13.85,12000.0,2,2017-2018
1739660,Union SD 81,IL,Joliet,Will County,41,Rural,41.497245,-88.024605,92,11.4,8.07,33630.43,1,2017-2018
1739780,Union Ridge SD 86,IL,Harwood Heights,Cook County,21,Suburban,41.964941,-87.798204,662,46.69,14.18,11253.78,1,2017-2018
1739870,United Twp HSD 30,IL,East Moline,Rock Island County,21,Suburban,41.491527,-90.433604,1670,90.9,18.37,13358.68,1,2017-2018
1739930,Unity Point CCSD 140,IL,Carbondale,Jackson County,41,Rural,37.671133,-89.228212,682,52.6,12.97,9319.65,1,2017-2018
1739960,Urbana SD 116,IL,Urbana,Champaign County,13,Urban,40.113938,-88.209197,4591,340.19,13.5,16658.46,10,2017-2018
1740070,Valley View CUSD 365U,IL,Romeoville,Will County,21,Suburban,41.65356,-88.10358,16826,1207.07,13.94,18065.32,20,2017-2018
1740080,Valmeyer CUSD 3,IL,Valmeyer,Monroe County,42,Rural,38.31123,-90.278188,467,34.01,13.73,10961.46,3,2017-2018
1740140,Vandalia CUSD 203,IL,Vandalia,Fayette County,33,Town,38.972966,-89.100892,1460,96.3,15.16,13198.63,3,2017-2018
1740200,Venice CUSD 3,IL,Venice,Madison County,21,Suburban,38.661299,-90.167684,66,9.5,6.95,41060.61,1,2017-2018
1740260,Vienna SD 55,IL,Vienna,Johnson County,42,Rural,37.41752,-88.89469,423,25.37,16.67,10822.7,1,2017-2018
1740290,Vienna HSD 133,IL,Vienna,Johnson County,42,Rural,37.420817,-88.894524,380,22.43,16.94,11363.16,1,2017-2018
1740320,Villa Grove CUSD 302,IL,Villa Grove,Douglas County,42,Rural,39.868569,-88.161597,645,42.5,15.18,11624.81,3,2017-2018
1740350,SD 45 DuPage County,IL,Villa Park,DuPage County,21,Suburban,41.897073,-87.985566,3454,232.15,14.88,17298.78,8,2017-2018
1740410,Virginia CUSD 64,IL,Virginia,Cass County,43,Rural,39.946709,-90.218257,299,25.7,11.63,14404.68,2,2017-2018
1740440,CHSD 94,IL,West Chicago,DuPage County,21,Suburban,41.8848,-88.207801,2078,123.6,16.81,17900.87,1,2017-2018
1740470,Wabash CUSD 348,IL,Mount Carmel,Wabash County,32,Town,38.4215,-87.7649,1481,93.25,15.88,9261.99,4,2017-2018
1740500,CCSD 89,IL,Glen Ellyn,DuPage County,21,Suburban,41.8302,-88.0677,2198,138.45,15.88,25021.84,5,2017-2018
1740530,Wallace CCSD 195,IL,Ottawa,LaSalle County,42,Rural,41.412085,-88.88047,343,26.25,13.07,15845.48,1,2017-2018
1740620,Waltham CCSD 185,IL,Utica,LaSalle County,42,Rural,41.41089,-88.98255,227,17.64,12.87,13788.55,1,2017-2018
1740650,Waltonville CUSD 1,IL,Waltonville,Jefferson County,42,Rural,38.21331,-89.04909,370,29.43,12.57,11210.81,2,2017-2018
1740680,North Wamac SD 186,IL,Centralia,Clinton County,33,Town,38.512012,-89.146346,123,9.5,12.95,11016.26,1,2017-2018
1740740,Warren CUSD 205,IL,Warren,Jo Daviess County,43,Rural,42.493847,-89.990959,407,34.74,11.72,11444.72,2,2017-2018
1740800,Warren Twp HSD 121,IL,Gurnee,Lake County,21,Suburban,42.359156,-87.980945,4086,256.4,15.94,18147.09,1,2017-2018
1740830,Warrensburg-Latham CUSD 11,IL,Warrensburg,Macon County,41,Rural,39.93367,-89.069491,940,60.5,15.54,12126.6,3,2017-2018
1740890,Warsaw CUSD 316,IL,Warsaw,Hancock County,41,Rural,40.354586,-91.427432,414,31.97,12.95,11386.47,2,2017-2018
1740920,Lowpoint-Washburn CUSD 21,IL,Washburn,Woodford County,42,Rural,40.919603,-89.280954,345,28.0,12.32,14739.13,2,2017-2018
1740980,Washington CHSD 308,IL,Washington,Tazewell County,21,Suburban,40.704362,-89.418477,1343,79.1,16.98,15735.67,1,2017-2018
1741010,District 50 Schools,IL,Washington,Tazewell County,21,Suburban,40.687789,-89.487498,766,50.0,15.32,11592.69,2,2017-2018
1741040,Washington SD 52,IL,Washington,Tazewell County,21,Suburban,40.709722,-89.410325,974,58.8,16.56,9133.47,2,2017-2018
1741070,Waterloo CUSD 5,IL,Waterloo,Monroe County,31,Town,38.338809,-90.147582,2632,152.99,17.2,11571.43,5,2017-2018
1741190,Wauconda CUSD 118,IL,Wauconda,Lake County,21,Suburban,42.26748,-88.147124,4636,301.0,15.4,15184.64,6,2017-2018
1741250,Waukegan CUSD 60,IL,Waukegan,Lake County,21,Suburban,42.3766,-87.8304,16274,1012.9,16.07,15817.38,22,2017-2018
1741280,Waverly CUSD 6,IL,Waverly,Morgan County,42,Rural,39.592432,-89.960291,373,33.12,11.26,10592.49,2,2017-2018
1741360,Wayne City CUSD 100,IL,Wayne City,Wayne County,42,Rural,38.345159,-88.584302,563,39.48,14.26,8696.27,2,2017-2018
1741520,Calumet City SD 155,IL,Calumet City,Cook County,21,Suburban,41.620411,-87.544818,1122,82.8,13.55,16214.8,3,2017-2018
1741550,West Chicago ESD 33,IL,West Chicago,DuPage County,21,Suburban,41.871,-88.2022,4432,301.9,14.68,15376.58,11,2017-2018
1741580,Frankfort CUSD 168,IL,West Frankfort,Franklin County,31,Town,37.906016,-88.908494,1774,103.5,17.14,9591.88,4,2017-2018
1741600,West Lincoln-Broadwell ESD 92,IL,Lincoln,Logan County,32,Town,40.157159,-89.404876,235,16.64,14.12,14012.77,1,2017-2018
1741690,Indian Prairie CUSD 204,IL,Aurora,DuPage County,21,Suburban,41.744154,-88.224404,27851,1772.09,15.72,13852.72,33,2017-2018
1741700,West Northfield SD 31,IL,Northbrook,Cook County,21,Suburban,42.116323,-87.85751,867,90.5,9.58,25489.04,2,2017-2018
1741750,West Washington Co CUD 10,IL,Okawville,Washington County,42,Rural,38.426893,-89.54783,556,41.0,13.56,12426.26,2,2017-2018
1741790,Westchester SD 92-5,IL,Westchester,Cook County,21,Suburban,41.8562,-87.8719,1164,78.84,14.76,18278.35,3,2017-2018
1741820,Western Springs SD 101,IL,Western Springs,Cook County,21,Suburban,41.81299,-87.898424,1446,116.7,12.39,16636.24,4,2017-2018
1741980,CUSD 201,IL,Westmont,DuPage County,21,Suburban,41.792243,-87.977711,1324,111.7,11.85,26528.7,5,2017-2018
1742060,Wethersfield CUSD 230,IL,Kewanee,Henry County,32,Town,41.227704,-89.925167,587,42.95,13.67,11976.15,2,2017-2018
1742180,CUSD 200,IL,Wheaton,DuPage County,21,Suburban,41.85681,-88.106611,12813,852.31,15.03,17483.88,20,2017-2018
1742210,Wheeling CCSD 21,IL,Wheeling,Cook County,21,Suburban,42.137362,-87.942282,6514,422.87,15.4,20755.3,13,2017-2018
1742240,North Greene CUSD 3,IL,White Hall,Greene County,41,Rural,39.437452,-90.400692,854,65.28,13.08,11406.32,2,2017-2018
1742300,Whiteside SD 115,IL,Belleville,St. Clair County,21,Suburban,38.54057,-89.939948,1272,78.54,16.2,11327.83,2,2017-2018
1742310,Sterling CUSD 5,IL,Sterling,Whiteside County,32,Town,41.801951,-89.691619,3385,177.16,19.11,11346.53,6,2017-2018
1742450,Williamsfield CUSD 210,IL,Williamsfield,Knox County,42,Rural,40.927455,-90.021711,258,24.15,10.68,23158.91,3,2017-2018
1742480,Williamsville CUSD 15,IL,Williamsville,Sangamon County,41,Rural,39.947904,-89.549493,1539,91.98,16.73,10507.47,4,2017-2018
1742510,Willow Grove SD 46,IL,Centralia,Clinton County,33,Town,38.521138,-89.150288,156,14.0,11.14,10871.79,1,2017-2018
1742570,Willow Springs SD 108,IL,Willow Springs,Cook County,21,Suburban,41.738253,-87.865037,394,35.05,11.24,16804.57,1,2017-2018
1742600,Wilmette SD 39,IL,Wilmette,Cook County,21,Suburban,42.074503,-87.743015,3615,272.61,13.26,18577.87,6,2017-2018
1742630,Wilmington CUSD 209U,IL,Wilmington,Will County,31,Town,41.303376,-88.132,1346,92.2,14.6,9884.84,4,2017-2018
1742660,Winchester CUSD 1,IL,Winchester,Scott County,43,Rural,39.626596,-90.460652,614,51.0,12.04,12408.79,2,2017-2018
1742690,Windsor CUSD 1,IL,Windsor,Shelby County,42,Rural,39.442629,-88.602167,370,31.5,11.75,12418.92,2,2017-2018
1742720,Winfield SD 34,IL,Winfield,DuPage County,21,Suburban,41.873877,-88.158485,301,25.5,11.8,21451.83,2,2017-2018
1742790,Winnebago CUSD 323,IL,Winnebago,Winnebago County,21,Suburban,42.271785,-89.237698,1371,96.47,14.21,13873.81,4,2017-2018
1742840,Winnetka SD 36,IL,Winnetka,Cook County,21,Suburban,42.1049,-87.7497,1658,172.07,9.64,31141.13,6,2017-2018
1742900,Winthrop Harbor SD 1,IL,Winthrop Harbor,Lake County,21,Suburban,42.485006,-87.836386,541,40.5,13.36,13878.0,2,2017-2018
1742960,Wolf Branch SD 113,IL,Swansea,St. Clair County,21,Suburban,38.554747,-89.995428,799,52.7,15.16,12533.17,2,2017-2018
1742990,Shawnee CUSD 84,IL,Wolf Lake,Union County,42,Rural,37.487791,-89.424828,327,25.4,12.87,16122.32,3,2017-2018
1743020,Wood Dale SD 7,IL,Wood Dale,DuPage County,21,Suburban,41.97083,-87.978529,1076,80.33,13.39,18050.19,4,2017-2018
1743050,Wood River-Hartford ESD 15,IL,Wood River,Madison County,23,Suburban,38.862274,-90.088594,718,43.6,16.47,12338.44,3,2017-2018
1743110,Woodland CCSD 50,IL,Gurnee,Lake County,21,Suburban,42.37735,-87.960811,5584,386.24,14.46,17798.89,4,2017-2018
1743330,Woodstock CUSD 200,IL,Woodstock,McHenry County,31,Town,42.3156,-88.4497,6419,400.3,16.04,16796.23,12,2017-2018
1743380,Worth SD 127,IL,Worth,Cook County,21,Suburban,41.68811,-87.77882,1168,72.0,16.22,13619.01,4,2017-2018
1743800,Zeigler-Royalton CUSD 188,IL,Zeigler,Franklin County,41,Rural,37.934967,-89.059406,604,42.1,14.35,9180.46,3,2017-2018
1743860,Zion ESD 6,IL,Zion,Lake County,21,Suburban,42.443386,-87.850568,2666,199.69,13.35,18601.28,7,2017-2018
1743890,Zion-Benton Twp HSD 126,IL,Zion,Lake County,21,Suburban,42.45756,-87.860191,2599,165.72,15.68,17335.51,2,2017-2018
1743960,Yorkville CUSD 115,IL,Yorkville,Kendall County,21,Suburban,41.65929,-88.445991,6142,416.05,14.76,13763.92,9,2017-2018
1743962,Midwest Central CUSD 191,IL,Manito,Mason County,42,Rural,40.41456,-89.782461,940,66.83,14.07,12509.57,3,2017-2018
1800008,White River Valley School District,IN,Switz City,Greene County,42,Rural,39.035665,-87.047115,799,56.05,14.26,11643.3,3,2017-2018
1800030,M S D Southwest Allen County Schls,IN,Fort Wayne,Allen County,21,Suburban,41.0402,-85.2844,7371,405.94,18.16,9541.04,9,2017-2018
1800060,Adams Central Community Schools,IN,Monroe,Adams County,42,Rural,40.746147,-84.942832,1281,89.06,14.38,8985.17,3,2017-2018
1800107,Tri-Township Cons School Corp,IN,Wanatah,LaPorte County,42,Rural,41.42661,-86.893641,370,27.23,13.59,11186.49,2,2017-2018
1800112,CSUSA Manual,IN,Ft Lauderdale,Broward County,11,Urban,26.20616,-80.137361,734,54.06,13.58,11054.5,1,2017-2018
1800118,North Central Parke Comm Schl Corp,IN,Marshall,Parke County,32,Town,39.87792,-87.213941,1196,107.9,11.08,10214.05,4,2017-2018
1800119,Edison Learning Roosevelt,IN,Gary,Lake County,13,Urban,41.574449,-87.345258,595,26.0,22.88,11699.16,1,2017-2018
1800120,Alexandria Community School Corp,IN,Alexandria,Madison County,23,Suburban,40.2627,-85.673,1529,92.33,16.56,10056.9,3,2017-2018
1800126,CSUSA Howe,IN,Fort Lauderdale,Broward County,11,Urban,26.206084,-80.137034,488,29.11,16.76,14315.57,1,2017-2018
1800127,CSUSA Donnan,IN,Ft Lauderdale,Broward County,11,Urban,26.20616,-80.137361,351,34.18,10.27,15213.68,1,2017-2018
1800150,Anderson Community School Corp,IN,Anderson,Madison County,13,Urban,40.1256,-85.6979,7104,462.7,15.35,11653.15,10,2017-2018
1800180,Argos Community Schools,IN,Argos,Marshall County,42,Rural,41.24076,-86.248791,655,40.02,16.37,8461.07,2,2017-2018
1800210,Attica Consolidated School Corp,IN,Attica,Fountain County,32,Town,40.276801,-87.25139,682,36.61,18.63,9083.58,2,2017-2018
1800240,South Dearborn Community Sch Corp,IN,Aurora,Dearborn County,41,Rural,39.063206,-84.932429,2457,167.19,14.7,10286.12,6,2017-2018
1800270,Avon Community School Corp,IN,Avon,Hendricks County,21,Suburban,39.7628,-86.3953,9480,475.57,19.93,9166.35,12,2017-2018
1800330,Barr-Reeve Community Schools Inc,IN,Montgomery,Daviess County,42,Rural,38.6653,-87.0444,851,51.01,16.68,9763.81,3,2017-2018
1800360,Bartholomew Con School Corp,IN,Columbus,Bartholomew County,13,Urban,39.2111,-85.9041,11506,614.61,18.72,10162.35,17,2017-2018
1800390,Batesville Community School Corp,IN,Batesville,Franklin County,41,Rural,39.312049,-85.235832,2203,138.48,15.91,9708.58,4,2017-2018
1800420,Baugo Community Schools,IN,Elkhart,Elkhart County,22,Suburban,41.6355,-86.025,1865,98.09,19.01,8777.48,4,2017-2018
1800480,Benton Community School Corp,IN,Fowler,Benton County,42,Rural,40.6148,-87.3148,1834,129.36,14.18,11411.67,4,2017-2018
1800570,Blackford County Schools,IN,Hartford City,Blackford County,32,Town,40.421034,-85.382816,1662,102.76,16.17,10201.56,5,2017-2018
1800600,Bloomfield School District,IN,Bloomfield,Greene County,32,Town,39.024524,-86.945493,866,55.0,15.75,8933.03,2,2017-2018
1800630,Monroe County Community Sch Corp,IN,Bloomington,Monroe County,13,Urban,39.144938,-86.530578,11059,707.41,15.63,11108.96,23,2017-2018
1800660,Blue River Valley Schools,IN,Mount Summit,Henry County,41,Rural,40.0036,-85.385,665,49.87,13.33,9347.37,2,2017-2018
1800690,North Harrison Com School Corp,IN,Ramsey,Harrison County,41,Rural,38.32183,-86.147821,2239,105.11,21.3,9705.67,4,2017-2018
1800720,M S D Bluffton-Harrison,IN,Bluffton,Wells County,32,Town,40.721447,-85.159138,1597,100.96,15.82,9981.21,3,2017-2018
1800750,M S D Boone Township,IN,Hebron,Porter County,41,Rural,41.316001,-87.198468,1127,74.02,15.23,8813.66,3,2017-2018
1800840,Clay Community Schools,IN,Brazil,Clay County,41,Rural,39.51341,-87.125781,4190,263.17,15.92,10068.74,10,2017-2018
1800900,Bremen Public Schools,IN,Bremen,Marshall County,32,Town,41.44284,-86.151961,1488,100.88,14.75,8974.46,2,2017-2018
1800960,Brown County School Corporation,IN,Nashville,Brown County,42,Rural,39.2065,-86.2439,1993,130.66,15.25,11934.77,6,2017-2018
1801020,Brownsburg Community School Corp,IN,Brownsburg,Hendricks County,21,Suburban,39.8386,-86.3895,9023,521.09,17.32,8751.75,10,2017-2018
1801050,Brownstown Cnt Com Sch Corp,IN,Brownstown,Jackson County,32,Town,38.8783,-86.049,1600,89.65,17.85,9280.0,4,2017-2018
1801060,C A Beard Memorial School Corp,IN,Knightstown,Henry County,41,Rural,39.793588,-85.54072,1125,67.58,16.65,9044.44,3,2017-2018
1801170,Cannelton City Schools,IN,Cannelton,Perry County,32,Town,37.910295,-86.743796,261,20.02,13.04,9578.54,1,2017-2018
1801200,Carmel Clay Schools,IN,Carmel,Hamilton County,13,Urban,39.97788,-86.081441,16174,852.67,18.97,10283.91,15,2017-2018
1801230,Medora Community School Corp,IN,Medora,Jackson County,42,Rural,38.8248,-86.1701,176,18.33,9.6,14051.14,2,2017-2018
1801290,Carroll Consolidated School Corp,IN,Flora,Carroll County,42,Rural,40.54773,-86.515021,1110,90.81,12.22,8909.91,3,2017-2018
1801410,Caston School Corporation,IN,Fulton,Fulton County,42,Rural,40.911779,-86.282801,670,40.61,16.5,10447.76,2,2017-2018
1801440,Center Grove Community School Corp,IN,Greenwood,Johnson County,21,Suburban,39.5773,-86.192,8345,428.42,19.48,9010.55,8,2017-2018
1801560,Centerville-Abington Com Schs,IN,Centerville,Wayne County,32,Town,39.8147,-84.9991,1754,100.69,17.42,8752.0,4,2017-2018
1801590,DeKalb Co Ctl United Sch Dist,IN,Waterloo,DeKalb County,31,Town,41.4103,-85.0358,3604,184.83,19.5,10204.77,6,2017-2018
1801710,Central Noble Com School Corp,IN,Albion,Noble County,42,Rural,41.3956,-85.4223,1207,72.78,16.58,9661.14,3,2017-2018
1801740,Perry Central Com Schools Corp,IN,Leopold,Perry County,43,Rural,38.111737,-86.60488,1250,61.17,20.43,9341.6,2,2017-2018
1801770,Randolph Central School Corp,IN,Winchester,Randolph County,32,Town,40.1726,-84.9797,1523,104.93,14.51,9134.6,5,2017-2018
1801890,Clark-Pleasant Community Sch Corp,IN,Whiteland,Johnson County,21,Suburban,39.5507,-86.08,6767,330.36,20.48,8674.45,8,2017-2018
1801920,Clarksville Community School Corp,IN,Clarksville,Clark County,21,Suburban,38.29917,-85.767941,1393,90.32,15.42,9678.39,3,2017-2018
1802040,Northwestern School Corp,IN,Kokomo,Howard County,41,Rural,40.5206,-86.1279,1815,110.72,16.39,9290.36,4,2017-2018
1802130,Clinton Central School Corporation,IN,Michigantown,Clinton County,42,Rural,40.297069,-86.391656,895,61.36,14.59,10691.62,2,2017-2018
1802160,Clinton Prairie School Corporation,IN,Frankfort,Clinton County,41,Rural,40.24951,-86.591552,1217,71.23,17.09,8562.04,2,2017-2018
1802190,South Central Com School Corp,IN,Union Mills,LaPorte County,42,Rural,41.465592,-86.81627,932,52.6,17.72,8962.45,2,2017-2018
1802220,Cloverdale Community Schools,IN,Cloverdale,Putnam County,42,Rural,39.51027,-86.787608,1147,69.11,16.6,10183.09,3,2017-2018
1802280,Whitley County Con Schools,IN,Columbia City,Whitley County,41,Rural,41.15813,-85.492851,3599,208.28,17.28,8723.81,6,2017-2018
1802400,Concord Community Schools,IN,Elkhart,Elkhart County,22,Suburban,41.6365,-85.9274,5270,316.43,16.65,9760.34,7,2017-2018
1802430,Covington Community School Corp,IN,Covington,Fountain County,31,Town,40.1439,-87.395,937,65.94,14.21,10122.73,3,2017-2018
1802440,Crawford County Community Sch Corp,IN,Marengo,Crawford County,42,Rural,38.3218,-86.3542,1524,93.23,16.35,10152.23,5,2017-2018
1802460,Crawfordsville Community Schools,IN,Crawfordsville,Montgomery County,32,Town,40.0454,-86.8889,2554,163.42,15.63,10322.63,6,2017-2018
1802490,Crown Point Community School Corp,IN,Crown Point,Lake County,21,Suburban,41.4203,-87.3631,8501,429.96,19.77,8915.54,10,2017-2018
1802520,Culver Community Schools Corp,IN,Culver,Marshall County,42,Rural,41.222921,-86.423817,756,53.55,14.12,11201.06,2,2017-2018
1802550,Danville Community School Corp,IN,Danville,Hendricks County,21,Suburban,39.75895,-86.541781,2478,134.37,18.44,9104.92,4,2017-2018
1802610,Decatur County Community Schools,IN,Greensburg,Decatur County,41,Rural,39.35753,-85.469591,1986,166.26,11.95,10596.68,4,2017-2018
1802640,M S D Decatur Township,IN,Indianapolis,Marion County,11,Urban,39.6879,-86.2782,6812,353.71,19.26,9263.95,9,2017-2018
1802660,Delaware Community School Corp,IN,Muncie,Delaware County,41,Rural,40.27918,-85.348889,2672,152.46,17.53,9019.84,5,2017-2018
1802700,Delphi Community School Corp,IN,Delphi,Carroll County,41,Rural,40.57621,-86.665631,1416,91.31,15.51,10204.1,3,2017-2018
1802800,Duneland School Corporation,IN,Chesterton,Porter County,21,Suburban,41.6089,-87.061401,5816,311.01,18.7,9526.48,9,2017-2018
1802830,Zionsville Community Schools,IN,Zionsville,Boone County,21,Suburban,39.960956,-86.27076,7130,396.24,17.99,9331.14,8,2017-2018
1802850,East Allen County Schools,IN,New Haven,Allen County,21,Suburban,41.067,-85.0117,9795,562.4,17.42,9514.45,15,2017-2018
1802880,School City of East Chicago,IN,East Chicago,Lake County,21,Suburban,41.63278,-87.453261,3975,241.49,16.46,13348.93,7,2017-2018
1802910,Lake Station Community Schools,IN,Lake Station,Lake County,21,Suburban,41.572643,-87.244824,1221,59.48,20.53,8443.08,3,2017-2018
1802940,East Gibson School Corporation,IN,Oakland City,Gibson County,41,Rural,38.331537,-87.351349,890,84.63,10.52,10386.52,5,2017-2018
1802970,East Noble School Corporation,IN,Kendallville,Noble County,32,Town,41.4412,-85.2663,3646,232.7,15.67,9682.12,7,2017-2018
1803000,East Washington School Corp,IN,Pekin,Washington County,42,Rural,38.514695,-86.002001,1427,86.56,16.49,10678.35,3,2017-2018
1803030,Eastbrook Community Sch Corp,IN,Marion,Grant County,42,Rural,40.5443,-85.5035,1641,112.72,14.56,8380.26,5,2017-2018
1803060,DeKalb Co Eastern Com Sch Dist,IN,Butler,DeKalb County,41,Rural,41.4315,-84.869,1346,85.69,15.71,22877.41,5,2017-2018
1803090,Eastern Greene Schools,IN,Bloomfield,Greene County,42,Rural,39.04363,-86.744401,1195,77.5,15.42,9268.62,3,2017-2018
1803120,Eastern Hancock Co Com Sch Corp,IN,Charlottesville,Hancock County,42,Rural,39.82374,-85.609671,1225,80.68,15.18,9008.98,3,2017-2018
1803150,Eastern Howard School Corporation,IN,Greentown,Howard County,31,Town,40.4779,-85.9682,1515,91.73,16.52,7986.14,3,2017-2018
1803180,Randolph Eastern School Corp,IN,Union City,Randolph County,32,Town,40.2056,-84.814611,901,47.0,19.17,9139.84,2,2017-2018
1803210,Shelby Eastern Schools,IN,Shelbyville,Shelby County,42,Rural,39.5615,-85.6693,1168,75.38,15.49,9747.43,4,2017-2018
1803240,Edinburgh Community School Corp,IN,Edinburgh,Johnson County,23,Suburban,39.3529,-85.9697,862,66.46,12.97,9252.9,3,2017-2018
1803270,Elkhart Community Schools,IN,Elkhart,Elkhart County,13,Urban,41.6954,-86.017,12913,716.55,18.02,10253.54,21,2017-2018
1803300,Elwood Community School Corp,IN,Elwood,Madison County,31,Town,40.292055,-85.84277,1674,91.03,18.39,9158.9,4,2017-2018
1803330,Eminence Community School Corp,IN,Eminence,Morgan County,42,Rural,39.5243,-86.6426,377,35.46,10.63,9639.26,2,2017-2018
1803450,Evansville Vanderburgh School Corp,IN,Evansville,Vanderburgh County,12,Urban,37.97278,-87.563691,22844,1729.76,13.21,10717.83,37,2017-2018
1803480,Fairfield Community Schools,IN,Goshen,Elkhart County,41,Rural,41.51985,-85.769101,2149,132.73,16.19,8920.89,4,2017-2018
1803510,Fayette County School Corporation,IN,Connersville,Fayette County,32,Town,39.6348,-85.164,3499,204.34,17.12,11035.44,9,2017-2018
1803570,Flat Rock-Hawcreek School Corp,IN,Hope,Bartholomew County,42,Rural,39.2935,-85.7714,882,51.36,17.17,8682.54,2,2017-2018
1803630,Fort Wayne Community Schools,IN,Fort Wayne,Allen County,11,Urban,41.0744,-85.1369,29469,1522.21,19.36,11014.18,49,2017-2018
1803660,Community Schools of Frankfort,IN,Frankfort,Clinton County,41,Rural,40.2789,-86.4806,3163,199.87,15.83,9368.32,5,2017-2018
